project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
165,61,10165,Accounting,,85,ACCOUNTING,ACCOUNTING,Accounting,15,WhiteRock Holdings,34283535000,34283535000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-4.43,TRUE,700,700,0,1,FALSE,,44196,44196,43916,44286,,81,ACCOUNTING,ACCOUNTING,44196,44196,0,FALSE,10.43,1425.5,10.43,1425.5,TRUE,0,0,-4.43,FALSE,Other,43841.43029,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,553710,,,TRUE,1,,FALSE,,,700,-725.5,TRUE
166,61,10166,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,6,1.46,FALSE,850,850,0,0.76,FALSE,,44196,44196,43963,44561,,81,ACCOUNTING,ACCOUNTING,44196,44196,0,FALSE,4.54,680.35,4.54,680.35,TRUE,0,0,1.46,FALSE,Other,43841.37769,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,544859,,,TRUE,1,,FALSE,,,850,169.65,FALSE
167,61,10167,Accounting,,94,ACCOUNTING,ACCOUNTING,Accounting,23,WhiteRock Holdings,21747927000,21747927000                              `,2,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,,,,,TRUE,TRUE,6,3,FALSE,700,700,0,0.5,FALSE,,43830,43830,43525,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,3,520,3,520,FALSE,0,0,3,FALSE,Other,43514.87541,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,460103,,,TRUE,1,,FALSE,,,700,180,FALSE
168,61,10168,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-1,TRUE,360,360,0,1,FALSE,,41639,41639,41591,41729,,81,ACCOUNTING,ACCOUNTING,41639,41639,0,FALSE,7,569,7,569,TRUE,0,0,-1,FALSE,Other,41610.2884,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,45784,,,TRUE,1,,FALSE,,,360,-209,TRUE
169,61,10169,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-6.85,TRUE,650,650,0,1,FALSE,,42004,42004,41730,42272,,81,ACCOUNTING,ACCOUNTING,42004,42004,0,FALSE,12.85,1540.5,12.85,1540.5,TRUE,0,0,-6.85,FALSE,Other,41734.04895,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,60215,,,TRUE,1,,FALSE,,,650,-890.5,TRUE
170,61,10170,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,2.55,FALSE,575,575,0,0.58,FALSE,,42004,42004,41767,42272,,81,ACCOUNTING,ACCOUNTING,42004,42004,0,FALSE,3.45,379.25,3.45,379.25,TRUE,0,0,2.55,FALSE,Other,41757.83711,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,61581,,,TRUE,1,,FALSE,,,575,195.75,FALSE
171,61,10171,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-3.6,TRUE,650,650,0,1,FALSE,,42369,42369,42025,42447,,81,ACCOUNTING,ACCOUNTING,42369,42369,0,FALSE,9.6,1104,9.6,1104,TRUE,0,0,-3.6,FALSE,Other,42024.10872,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,133459,,,TRUE,1,,FALSE,,,650,-454,TRUE
172,61,10172,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,2,FALSE,575,575,0,0.67,FALSE,,42369,42369,42047,42447,,81,ACCOUNTING,ACCOUNTING,42369,42369,0,FALSE,4,460,4,460,TRUE,0,0,2,FALSE,Other,42024.10872,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,133487,,,TRUE,1,,FALSE,,,575,115,FALSE
173,61,10173,Accounting,,65,ACCOUNTING,ACCOUNTING,Accounting,11,Plymouth LLC,24744118500,24744118500                              `,2,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,6,5.75,FALSE,575,575,0,0.04,FALSE,,42369,42369,42744,42747,,81,ACCOUNTING,ACCOUNTING,42369,42369,0,FALSE,0.25,33.75,0.25,33.75,FALSE,0,0,5.75,FALSE,Other,42270.87353,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,162684,,,TRUE,1,,FALSE,,,575,541.25,FALSE
174,61,10174,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-2.5,TRUE,600,600,0,1,FALSE,,42737,42737,42412,42978,,81,ACCOUNTING,ACCOUNTING,42735,42737,0,FALSE,8.5,1074.75,8.5,1074.75,TRUE,0,0,-2.5,FALSE,Other,42371.5886,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,205569,,,TRUE,1,,FALSE,,,600,-474.75,TRUE
175,61,10175,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-6.95,TRUE,700,700,0,1,FALSE,,42737,42737,42409,42978,,81,ACCOUNTING,ACCOUNTING,42735,42737,0,FALSE,12.95,1584,12.95,1584,TRUE,0,0,-6.95,FALSE,Other,42371.59683,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,206709,,,TRUE,1,,FALSE,,,700,-884,TRUE
176,61,10176,Accounting,,65,ACCOUNTING,ACCOUNTING,Accounting,11,Plymouth LLC,24744118500,24744118500                              `,2,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,6,5.5,FALSE,600,600,0,0.08,FALSE,,42737,42737,42738,42978,,81,ACCOUNTING,ACCOUNTING,42735,42737,0,FALSE,0.5,67.5,0.5,67.5,FALSE,0,0,5.5,FALSE,Other,42371.60966,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,208492,,,TRUE,1,,FALSE,,,600,532.5,FALSE
177,61,10177,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-3.75,TRUE,675,675,0,1,FALSE,,43101,43101,42781,43220,,81,ACCOUNTING,ACCOUNTING,43100,43101,0,FALSE,9.75,1367.5,9.75,1367.5,TRUE,0,0,-3.75,FALSE,Other,42978.81326,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,275680,,,TRUE,1,,FALSE,,,675,-692.5,TRUE
178,61,10178,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-12.1,TRUE,750,750,0,1,FALSE,,43101,43101,42745,43220,,81,ACCOUNTING,ACCOUNTING,43100,43101,0,FALSE,18.1,2468.5,18.1,2468.5,TRUE,0,0,-12.1,FALSE,Other,42978.7551,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,276562,,,TRUE,1,,FALSE,,,750,-1718.5,TRUE
179,61,10179,Accounting,,65,ACCOUNTING,ACCOUNTING,Accounting,11,Plymouth LLC,24744118500,24744118500                              `,2,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,6,5,FALSE,675,675,0,0.17,FALSE,,43101,43101,43111,43220,,81,ACCOUNTING,ACCOUNTING,43100,43101,0,FALSE,1,140,1,140,FALSE,0,0,5,FALSE,Other,42737.53792,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,278261,,,TRUE,1,,FALSE,,,675,535,FALSE
180,61,10180,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,6,-11.95,TRUE,750,750,0,1,FALSE,,43101,43101,42977,43220,,81,ACCOUNTING,ACCOUNTING,43100,43101,0,FALSE,17.95,2570,17.95,2570,FALSE,0,0,-11.95,FALSE,Other,42970.96326,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,322459,,,TRUE,1,,FALSE,,,750,-1820,TRUE
181,61,10181,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,5.2,FALSE,700,700,0,0.13,FALSE,,43830,43830,43874,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,0.8,132,0.8,132,FALSE,0,0,5.2,FALSE,Other,43476.37561,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,445558,,,TRUE,1,,FALSE,,,700,568,FALSE
182,61,10182,Accounting,,65,ACCOUNTING,ACCOUNTING,Accounting,11,Plymouth LLC,24744118500,24744118500                              `,2,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,6,5.5,FALSE,700,700,0,0.08,FALSE,,43830,43830,43816,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,0.5,70,0.5,70,FALSE,0,0,5.5,FALSE,Other,43476.38325,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,446710,,,TRUE,1,,FALSE,,,700,630,FALSE
183,61,10183,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,-11.9,TRUE,990,990,0,1,FALSE,,43830,43830,43794,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,17.9,2681.75,17.9,2681.75,TRUE,0,0,-11.9,FALSE,Other,43476.40447,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,450042,,,TRUE,1,,FALSE,,,990,-1691.75,TRUE
184,61,10184,Accounting,,70,ACCOUNTING,ACCOUNTING,Accounting,13,WhiteRock Holdings,35062011000,35062011000                              `,2,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,4,Forensic Accounting,,,TRUE,TRUE,6,-12.09,TRUE,700,700,0,1,FALSE,,43830,43830,43654,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,18.09,1990.75,18.09,1990.75,TRUE,0,0,-12.09,FALSE,Other,43655.57053,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,476401,,,TRUE,1,,FALSE,,,700,-1290.75,TRUE
185,61,10185,Accounting,,101,ACCOUNTING,ACCOUNTING,Accounting,26,Treehouse Ventures,24744118500,24744118500                              `,2,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,6,-49.25,TRUE,785,785,0,1,FALSE,,44196,44196,43836,44236,,81,ACCOUNTING,ACCOUNTING,44196,44196,0,FALSE,55.25,6529.25,55.25,6529.25,TRUE,0,0,-49.25,FALSE,Other,43836.79164,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,544022,,,TRUE,1,,FALSE,,,785,-5744.25,TRUE
186,61,10186,Accounting,,92,ACCOUNTING,ACCOUNTING,Accounting,4,Plymouth LLC,40922701500,40922701500                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,-1.8,TRUE,360,360,0,1,FALSE,,41639,41639,41472,41757,,81,ACCOUNTING,ACCOUNTING,41639,41639,0,FALSE,7.8,578.6,7.8,578.6,TRUE,0,0,-1.8,FALSE,Other,41472.82683,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,29751,,,TRUE,1,,FALSE,,,360,-218.6,TRUE
187,61,10187,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,-3.59,TRUE,990,990,0,1,FALSE,,44561,44561,44221,44221,,81,ACCOUNTING,ACCOUNTING,44561,44561,0,FALSE,9.59,1486.45,9.59,1486.45,TRUE,0,0,-3.59,FALSE,Other,44207.31741,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,626956,,,TRUE,1,,FALSE,,,990,-496.45,TRUE
188,61,10188,Quickbooks Setup,,91,QBSETUP,QBSETUP,Quickbooks Setup,14,WhiteRock Holdings,35909826000,35909826000                              `,9,1,999,Normal,2000,998,Cancelled,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,0.33,FALSE,500,0,0,0.95,FALSE,,44561,44561,44200,,,1571,VPACCOUNTIN,VPACCOUNTIN,44561,44561,0,FALSE,5.67,642,5.67,642,TRUE,0,0,0.33,FALSE,Other,44240.62917,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,655171,,,TRUE,1,,FALSE,,,500,-142,TRUE
189,61,10189,Quickbooks Setup,,75,QBSETUP,QBSETUP,Quickbooks Setup,23,Treehouse Ventures,21747927000,21747927000                              `,9,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,,,,,TRUE,TRUE,6,5.83,FALSE,0,0,0,0.03,FALSE,,44561,44561,44256,44377,,1596,ACCOUNTING,ACCOUNTING,44561,44561,0,FALSE,0.17,23.8,0.17,23.8,FALSE,0,0,5.83,FALSE,Other,44248.14788,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,660346,,,TRUE,1,,FALSE,,,0,-23.8,TRUE
190,61,10190,Accounting,,85,ACCOUNTING,ACCOUNTING,Accounting,15,WhiteRock Holdings,34283535000,34283535000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,-4.79,TRUE,575,575,0,1,FALSE,,44561,44561,44252,44646,,1596,ACCOUNTING,ACCOUNTING,44561,44561,0,FALSE,10.79,1280.85,10.79,1280.85,TRUE,0,0,-4.79,FALSE,Other,44309.81759,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,687961,,,TRUE,1,,FALSE,,,575,-705.85,TRUE
191,61,10191,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,-316.56,TRUE,500,500,0,1,FALSE,,44561,44561,44231,44646,,1571,VPACCOUNTIN,VPACCOUNTIN,44561,44561,0,FALSE,322.56,36209.68,322.56,36209.68,TRUE,0,0,-316.56,FALSE,Other,44309.82572,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,687981,,,TRUE,1,,FALSE,,,500,-35709.68,TRUE
192,61,10192,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,,,,,TRUE,TRUE,6,-34.02,TRUE,0,0,0,1,FALSE,,44561,44561,44321,44646,,1596,ACCOUNTING,ACCOUNTING,44561,44561,0,FALSE,40.02,7004.25,40.02,7004.25,TRUE,0,0,-34.02,FALSE,Other,44309.82572,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,687992,,,TRUE,1,,FALSE,,,0,-7004.25,TRUE
193,61,10193,Accounting,,101,ACCOUNTING,ACCOUNTING,Accounting,26,Treehouse Ventures,24744118500,24744118500                              `,2,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,,,,,TRUE,TRUE,6,-49.19,TRUE,670,670,0,1,FALSE,,44561,44561,44116,44646,,1571,VPACCOUNTIN,VPACCOUNTIN,44561,44561,0,FALSE,55.19,6385.85,55.19,6385.85,TRUE,0,0,-49.19,FALSE,Other,44313.67218,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,688451,,,TRUE,1,,FALSE,,,670,-5715.85,TRUE
194,61,10194,Accounting,,94,ACCOUNTING,ACCOUNTING,Accounting,23,WhiteRock Holdings,21747927000,21747927000                              `,2,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,,,,,TRUE,TRUE,6,3.55,FALSE,0,0,0,0.41,FALSE,,44561,44561,44585,44646,,1596,ACCOUNTING,ACCOUNTING,44561,44561,0,FALSE,2.45,346,2.45,346,FALSE,0,0,3.55,FALSE,Other,44380.03964,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,697167,,,TRUE,1,,FALSE,,,0,-346,TRUE
195,61,10195,Taxation,,17,TAX,TAX,Taxation,7,Treehouse Ventures,21747927000,21747927000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,5.34,FALSE,1240,1240,0,0.11,FALSE,,43539,43539,43514,43811,,106,1120S,1120S,43539,43539,0,FALSE,0.66,102.5,0.66,102.5,FALSE,0,0,5.34,FALSE,Other,43434.38329,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,434754,,,TRUE,1,,FALSE,,,1240,1137.5,FALSE
196,61,10196,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,6,5.84,FALSE,915,915,0,0.03,FALSE,,43539,43539,43524,43811,,106,1120S,1120S,43539,43539,0,FALSE,0.16,20,0.16,20,FALSE,0,0,5.84,FALSE,Other,43434.38617,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,435054,,,TRUE,1,,FALSE,,,915,895,FALSE
197,61,10197,Taxation,,12,TAX,TAX,Taxation,12,WhiteRock Holdings,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,6,2.2,FALSE,187.5,187.5,0,0.63,FALSE,,43905,43905,43895,44196,,106,1120S,1120S,43905,43905,0,FALSE,3.8,950,3.8,950,FALSE,0,0,2.2,FALSE,Other,43878.98128,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,560858,,,TRUE,1,,FALSE,,,187.5,-762.5,TRUE
198,61,10198,Taxation,,17,TAX,TAX,Taxation,7,Treehouse Ventures,21747927000,21747927000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-0.64,TRUE,1300,1300,0,1,FALSE,,44270,44270,44250,44575,,106,1120S,1120S,44270,44270,0,FALSE,6.64,1063.5,6.64,1063.5,FALSE,0,0,-0.64,FALSE,Other,44165.39954,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,603858,,,TRUE,1,,FALSE,,,1300,236.5,FALSE
199,61,10199,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-6.7,TRUE,925,925,0,1,FALSE,,44270,44270,44228,44575,,106,1120S,1120S,44270,44270,0,FALSE,12.7,1995,12.7,1995,FALSE,0,0,-6.7,FALSE,Other,44165.4013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,604126,,,TRUE,1,,FALSE,,,925,-1070,TRUE
200,61,10200,Taxation,,12,TAX,TAX,Taxation,12,WhiteRock Holdings,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-6.85,TRUE,975,975,0,1,FALSE,,44270,44270,44228,44575,,106,1120S,1120S,44270,44270,0,FALSE,12.85,2018.3,12.85,2018.3,FALSE,0,0,-6.85,FALSE,Other,44165.61206,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,616897,,,TRUE,1,,FALSE,,,975,-1043.3,TRUE
201,61,10201,Taxation,,17,TAX,TAX,Taxation,7,Treehouse Ventures,21747927000,21747927000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,1.72,FALSE,1450,1450,0,0.71,FALSE,,44635,44635,44590,44963,,106,1120S,1120S,44635,44635,0,FALSE,4.28,724.15,4.28,724.15,FALSE,0,0,1.72,FALSE,Other,44530.46743,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,725088,,,TRUE,1,,FALSE,,,1450,725.85,FALSE
202,61,10202,Taxation,,16,TAX,TAX,Taxation,6,Plymouth LLC,22422573000,22422573000                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,1.71,FALSE,975,975,0,0.72,FALSE,,44635,44635,44659,44963,,106,1120S,1120S,44635,44635,0,FALSE,4.29,676.45,4.29,676.45,FALSE,0,0,1.71,FALSE,Other,44530.46904,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,725336,,,TRUE,1,,FALSE,,,975,298.55,FALSE
203,61,10203,Taxation,,12,TAX,TAX,Taxation,12,WhiteRock Holdings,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,6,-0.26,TRUE,1126.25,1126.25,0,1,FALSE,,44635,44635,44594,44963,,106,1120S,1120S,44635,44635,0,FALSE,6.26,982.8,6.26,982.8,FALSE,0,0,-0.26,FALSE,Other,44530.51363,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,732140,,,TRUE,1,,FALSE,,,1126.25,143.45,FALSE
204,61,10204,Taxation,,9,TAX,TAX,Taxation,18,Treehouse Ventures,32626342500,32626342500                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,6,3.58,FALSE,937.5,937.5,0,0.4,FALSE,,43905,43905,43881,44196,,106,1120S,1120S,43905,44089,1,TRUE,2.42,560,2.42,560,FALSE,0,0,3.58,FALSE,2019 UltraTax CS,43878.93571,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,560823,,,TRUE,1,,FALSE,Extended,,937.5,377.5,FALSE
205,61,10205,Taxation,,10,TAX,TAX,Taxation,19,Plymouth LLC,30923067000,30923067000                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,6,3.8,FALSE,687.5,687.5,0,0.37,FALSE,,43905,43905,43893,44196,,106,1120S,1120S,43905,43905,0,FALSE,2.2,520,2.2,520,FALSE,0,0,3.8,FALSE,2019 UltraTax CS,43878.9669,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,560841,,,TRUE,1,,FALSE,Extended,,687.5,167.5,FALSE
206,61,10206,Taxation,,63,TAX,TAX,Taxation,11,StoryBook Ventures,24744118500,24744118500                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,5,Admin,,,TRUE,TRUE,6,-8.79,TRUE,1265,1265,0,1,FALSE,,44270,44270,44237,44575,,106,1120S,1120S,44270,44270,0,FALSE,14.79,2069,14.79,2069,TRUE,0,0,-8.79,FALSE,Other,44165.41584,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,606313,,,TRUE,1,,FALSE,,,1265,-804,TRUE
